,Player,FantPos,Age,G,Y/A,Y/R,PPR,VBD,PosRank,OvRank,Year,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushTD/G,Tgt/G,Rec/G,RecYds/G,RecTD/G,TotTD/G,PPG,ID,Next Year PPG
425,EvanBaylis,0,24,1,0,0,0,0,104,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EvanBaylis2017,NaN
426,EvanEngram,TE,23,15,14.00,11.28,173.6,28,5,39,2017,0.0,0.0,0.0,0.0,0.0,0.067,0.933,0.0,7.667,4.267,48.133,0.4,0.4,11.573,EvanEngram2017,NaN
427,EzekielElliott,RB,21,15,5.07,11.34,325.4,156,2,2,2016,0.0,0.0,0.0,0.0,0.0,21.467,108.733,1.0,2.6,2.133,24.2,0.067,1.067,21.693,EzekielElliott2016,20.32
428,EzekielElliott,RB,22,10,4.06,10.35,203.2,50,9,18,2017,0.0,0.0,0.0,0.0,0.0,24.2,98.3,0.7,3.8,2.6,26.9,0.2,0.9,20.32,EzekielElliott2017,NaN
429,FitzgeraldToussaint,RB,26,16,4.14,11.00,12.1,0,115,0,2016,0.0,0.0,0.0,0.0,0.0,0.875,3.625,0.0,0.188,0.188,2.062,0.0,0.0,0.756,FitzgeraldToussaint2016,0.9
430,FitzgeraldToussaint,RB,27,6,4.17,4.50,5.4,0,132,0,2017,0.0,0.0,0.0,0.0,0.0,1.0,4.167,0.0,0.5,0.333,1.5,0.0,0.0,0.9,FitzgeraldToussaint2017,NaN
431,FozzyWhittaker,RB,27,16,4.65,9.04,72.1,0,61,0,2016,0.0,0.0,0.0,0.0,0.0,3.562,16.562,0.0,2.062,1.562,14.125,0.0,0.0,4.506,FozzyWhittaker2016,1.458
432,FozzyWhittaker,RB,28,12,2.57,9.40,17.5,0,106,0,2017,0.0,0.0,0.0,0.0,0.0,0.583,1.5,0.0,0.5,0.417,3.917,0.083,0.083,1.458,FozzyWhittaker2017,NaN
433,FrankGore,RB,33,16,3.90,7.29,214.2,39,12,27,2016,0.0,0.0,0.0,0.0,0.0,16.438,64.062,0.25,2.938,2.375,17.312,0.25,0.5,13.388,FrankGore2016,10.85
434,FrankGore,RB,34,16,3.68,8.45,173.6,18,18,54,2017,0.0,0.0,0.0,0.0,0.0,16.312,60.062,0.188,2.375,1.812,15.312,0.062,0.25,10.85,FrankGore2017,NaN
435,FreddieMartino,WR,25,13,0,17.75,28.2,0,127,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.615,10.923,0.077,0.077,2.169,FreddieMartino2016,1.825
436,FreddieMartino,WR,26,8,0,19.20,14.6,0,147,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.625,12.0,0.0,0.0,1.825,FreddieMartino2017,NaN
437,GabeHolmes,0,26,2,0,0,0,0,103,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GabeHolmes2017,NaN
438,GarrettCelek,TE,28,16,0,12.07,80.0,0,32,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.812,21.875,0.188,0.188,5.0,GarrettCelek2016,4.912
439,GarrettCelek,TE,29,16,0,16.00,78.6,0,23,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062,1.312,21.0,0.25,0.25,4.912,GarrettCelek2017,NaN
440,GarrettGriffin,TE,23,3,0,4.00,1.4,0,99,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,1.333,0.0,0.0,0.467,GarrettGriffin2017,NaN
441,GaryBarnidge,TE,31,16,0,11.13,130.2,0,20,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125,3.438,38.25,0.125,0.125,8.137,GaryBarnidge2016,NaN
442,GavinEscobar,TE,25,16,0,7.50,13.0,0,76,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.25,1.875,0.062,0.062,0.812,GavinEscobar2016,0.0
443,GavinEscobar,0,26,2,0,0,0,0,106,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GavinEscobar2017,NaN
444,GenoSmith,QB,26,2,4.50,0,7.9,0,54,0,2016,4.0,7.0,63.0,0.5,0.5,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.95,GenoSmith2016,4.85
445,GenoSmith,QB,27,2,3.00,0,9.7,0,55,0,2017,10.5,18.0,106.0,0.5,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,GenoSmith2017,NaN
446,GeoffSwaim,TE,23,9,0,11.50,12.9,0,80,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.667,7.667,0.0,0.0,1.433,GeoffSwaim2016,0.3
447,GeoffSwaim,TE,24,15,0,12.50,4.5,0,93,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.133,1.667,0.0,0.0,0.3,GeoffSwaim2017,NaN
448,GeorgeAtkinson,RB,24,16,4.86,0,9.4,0,112,0,2016,0.0,0.0,0.0,0.0,0.0,0.438,2.125,0.062,0.0,0.0,0.0,0.0,0.062,0.588,GeorgeAtkinson2016,NaN
449,GeorgeFarmer,RB,23,2,1.00,4.00,1.5,0,150,0,2016,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.5,0.5,2.0,0.0,0.0,0.75,GeorgeFarmer2016,NaN
450,GeorgeKittle,TE,24,15,0,11.98,106.5,0,21,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.867,34.333,0.133,0.133,7.1,GeorgeKittle2017,NaN
451,GeraldChristian,TE,25,3,0,14.00,2.4,0,98,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.333,4.667,0.0,0.0,0.8,GeraldChristian2016,NaN
452,GeraldEverett,TE,23,16,13.00,15.25,51.7,0,36,0,2017,0.0,0.0,0.0,0.0,0.0,0.062,0.812,0.0,2.0,1.0,15.25,0.125,0.125,3.231,GeraldEverett2017,NaN
453,GeremyDavis,0,24,3,0,0,0,0,202,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,GeremyDavis2016,0.0
454,GeremyDavis,0,25,2,0,0,0,0,213,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GeremyDavis2017,NaN
455,GeronimoAllison,WR,22,10,0,16.83,44.2,0,106,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.2,20.2,0.2,0.2,4.42,GeronimoAllison2016,3.087
456,GeronimoAllison,WR,23,15,0,11.00,46.3,0,118,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.533,16.867,0.0,0.0,3.087,GeronimoAllison2017,NaN
457,GiovaniBernard,RB,25,10,3.70,8.62,122.3,0,42,0,2016,0.0,0.0,0.0,0.0,0.0,9.1,33.7,0.2,5.1,3.9,33.6,0.1,0.3,12.23,GiovaniBernard2016,9.481
458,GiovaniBernard,RB,26,16,4.36,9.05,151.7,0,36,0,2017,0.0,0.0,0.0,0.0,0.0,6.562,28.625,0.125,3.75,2.688,24.312,0.125,0.25,9.481,GiovaniBernard2017,NaN
459,GlennGronkowski,0,23,1,0,0,0,0,2,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GlennGronkowski2016,NaN
460,GoldenTate,WR,28,16,0.40,11.84,223.1,6,23,66,2016,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0,8.438,5.688,67.312,0.25,0.25,13.944,GoldenTate2016,14.031
461,GoldenTate,WR,29,16,4.40,10.90,224.5,22,19,44,2017,0.0,0.0,0.0,0.0,0.0,0.312,1.375,0.0,7.5,5.75,62.688,0.312,0.312,14.031,GoldenTate2017,NaN
462,GregOlsen,TE,31,16,0,13.41,207.3,40,2,25,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.062,5.0,67.062,0.188,0.188,12.956,GregOlsen2016,6.014
463,GregOlsen,TE,32,7,0,11.24,42.1,0,49,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429,2.429,27.286,0.143,0.143,6.014,GregOlsen2017,NaN
464,GregSalas,WR,28,2,0,22.25,18.9,0,136,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,44.5,0.5,0.5,9.45,GregSalas2016,NaN
465,GriffWhalen,WR,26,8,0,11.00,4.2,0,176,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,2.75,0.0,0.0,0.525,GriffWhalen2016,3.15
466,GriffWhalen,WR,27,2,0,5.75,6.3,0,184,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.5,0.0,0.0,3.15,GriffWhalen2017,NaN
467,HakeemValles,0,24,11,0,0,0,0,119,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,HakeemValles2016,0.0
468,HakeemValles,0,25,1,0,0,0,0,122,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HakeemValles2017,NaN
469,HarryDouglas,WR,32,11,0,14.00,36.0,0,124,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.364,19.091,0.0,0.0,3.273,HarryDouglas2016,0.9
470,HarryDouglas,WR,33,2,0,8.00,1.8,0,192,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,4.0,0.0,0.0,0.9,HarryDouglas2017,NaN
471,HenryKriegerCoble,TE,24,2,0,13.00,2.3,0,100,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.5,0.0,0.0,1.15,HenryKriegerCoble2016,0.0
472,HenryKriegerCoble,0,25,1,0,0,0,0,114,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HenryKriegerCoble2017,NaN
473,HunterHenry,TE,22,15,0,13.28,129.8,7,11,64,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533,2.4,31.867,0.533,0.533,8.653,HunterHenry2016,9.064
474,HunterHenry,TE,23,14,0,12.87,126.9,0,12,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.429,3.214,41.357,0.286,0.286,9.064,HunterHenry2017,NaN
475,HunterSharp,WR,23,3,0,10.80,16.4,0,143,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.667,18.0,0.333,0.333,5.467,HunterSharp2017,NaN
476,IfeanyiMomah,WR,27,5,0,25.00,7.0,0,169,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,10.0,0.0,0.0,1.4,IfeanyiMomah2016,0.622
477,IfeanyiMomah,WR,28,9,0,46.00,5.6,0,173,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.111,5.111,0.0,0.0,0.622,IfeanyiMomah2017,NaN
478,IsaacFruechte,0,25,1,0,0,0,0,205,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,IsaacFruechte2016,NaN
479,IsaacWhitney,0,23,2,0,0,0,0,222,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,IsaacWhitney2017,NaN
480,IsaiahBurse,0,25,9,0,0,0,0,193,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,IsaiahBurse2016,NaN
481,IsaiahCrowell,RB,23,16,4.81,7.98,205.1,28,15,35,2016,0.0,0.0,0.0,0.0,0.0,12.375,59.5,0.438,3.312,2.5,19.938,0.0,0.438,12.819,IsaiahCrowell2016,8.969
482,IsaiahCrowell,RB,24,16,4.14,6.50,143.5,0,30,0,2017,0.0,0.0,0.0,0.0,0.0,12.875,53.312,0.125,2.625,1.75,11.375,0.0,0.125,8.969,IsaiahCrowell2017,NaN
483,IsaiahMcKenzie,WR,22,11,4.00,7.25,3.3,0,223,0,2017,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0,1.182,0.364,2.636,0.0,0.0,0.3,IsaiahMcKenzie2017,NaN
484,IsaiahPead,RB,27,3,2.75,6.00,3.8,0,130,0,2016,0.0,0.0,0.0,0.0,0.0,2.667,7.333,0.0,0.333,0.333,2.0,0.0,0.0,1.267,IsaiahPead2016,NaN
485,JDMcKissic,WR,23,1,2.00,8.00,3.8,0,179,0,2016,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,16.0,0.0,0.0,3.8,JDMcKissic2016,7.485
486,JDMcKissic,WR,24,13,4.07,7.82,97.3,0,65,0,2017,0.0,0.0,0.0,0.0,0.0,3.538,14.385,0.077,3.538,2.615,20.462,0.154,0.231,7.485,JDMcKissic2017,NaN
487,JJNelson,WR,24,15,20.75,16.71,139.1,0,46,0,2016,0.0,0.0,0.0,0.0,0.0,0.267,5.533,0.067,4.933,2.267,37.867,0.4,0.467,9.273,JJNelson2016,5.844
488,JJNelson,WR,25,16,12.33,17.52,93.5,0,64,0,2017,0.0,0.0,0.0,0.0,0.0,0.188,2.312,0.0,3.812,1.812,31.75,0.125,0.125,5.844,JJNelson2017,NaN
489,JaceAmaro,TE,24,3,0,19.67,8.9,0,84,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,1.0,19.667,0.0,0.0,2.967,JaceAmaro2016,NaN
490,JaceBillingsley,0,24,2,0,0,0,0,205,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JaceBillingsley2017,NaN
491,JackDoyle,TE,26,16,0,9.90,145.4,0,13,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688,3.688,36.5,0.312,0.312,9.088,JackDoyle2016,11.267
492,JackDoyle,TE,27,15,0,8.63,169.0,7,9,64,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.333,46.0,0.267,0.267,11.267,JackDoyle2017,NaN
493,JacobHollister,TE,24,15,5.00,10.50,8.7,0,83,0,2017,0.0,0.0,0.0,0.0,0.0,0.067,0.333,0.0,0.733,0.267,2.8,0.0,0.0,0.58,JacobHollister2017,NaN
494,JacobTamme,TE,31,8,0,9.55,61.0,0,38,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,2.75,26.25,0.375,0.375,7.625,JacobTamme2016,NaN
495,JacobyBrissett,QB,24,3,5.19,0,28.3,0,44,0,2016,11.333,18.333,133.333,0.0,0.0,5.333,27.667,0.333,0.0,0.0,0.0,0.0,0.333,9.433,JacobyBrissett2016,12.869
496,JacobyBrissett,QB,25,16,4.13,0,205.9,0,20,0,2017,17.25,29.312,193.625,0.812,0.438,3.938,16.25,0.25,0.0,0.0,0.0,0.0,0.25,12.869,JacobyBrissett2017,NaN
497,JacquizzRodgers,RB,26,10,4.34,7.54,90.8,0,46,0,2016,0.0,0.0,0.0,0.0,0.0,12.9,56.0,0.2,1.6,1.3,9.8,0.0,0.2,9.08,JacquizzRodgers2016,2.925
498,JacquizzRodgers,RB,27,16,3.81,8.22,46.8,0,76,0,2017,0.0,0.0,0.0,0.0,0.0,4.0,15.25,0.062,0.688,0.562,4.625,0.0,0.062,2.925,JacquizzRodgers2017,NaN
499,JaelenStrong,WR,22,8,0,9.36,27.1,0,140,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.75,16.375,0.0,0.0,3.388,JaelenStrong2016,6.4
500,JaelenStrong,WR,23,2,0,12.67,12.8,0,146,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,19.0,0.5,0.5,6.4,JaelenStrong2017,NaN
501,JakeLampman,0,23,6,0,0,0,0,195,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JakeLampman2016,NaN
502,JakeRudock,QB,24,3,0,0,-1.0,0,72,0,2017,1.0,1.667,8.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333,JakeRudock2017,NaN
503,JakeemGrant,WR,24,16,1.00,0,4.1,0,172,0,2016,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,0.062,0.0,0.0,0.0,0.062,0.256,JakeemGrant2016,2.781
504,JakeemGrant,WR,25,16,4.00,15.62,44.5,0,108,0,2017,0.0,0.0,0.0,0.0,0.0,0.188,0.75,0.0,1.375,0.812,12.688,0.125,0.125,2.781,JakeemGrant2017,NaN
505,JalenRichard,RB,23,16,5.92,6.69,115.5,0,41,0,2016,0.0,0.0,0.0,0.0,0.0,5.188,30.688,0.062,2.438,1.812,12.125,0.125,0.188,7.219,JalenRichard2016,5.381
506,JalenRichard,RB,24,16,4.91,9.48,86.1,0,61,0,2017,0.0,0.0,0.0,0.0,0.0,3.5,17.188,0.062,2.25,1.688,16.0,0.062,0.125,5.381,JalenRichard2017,NaN
507,JalinMarshall,WR,21,10,0,11.57,38.2,0,118,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.4,16.2,0.2,0.2,3.82,JalinMarshall2016,NaN
508,JalstonFowler,RB,26,16,3.00,14.00,2.7,0,135,0,2016,0.0,0.0,0.0,0.0,0.0,0.062,0.188,0.0,0.125,0.062,0.875,0.0,0.0,0.169,JalstonFowler2016,0.64
509,JalstonFowler,RB,27,10,2.00,0,6.4,0,122,0,2017,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.64,JalstonFowler2017,NaN
510,JamaalCharles,RB,30,3,3.33,7.00,13.4,0,108,0,2016,0.0,0.0,0.0,0.0,0.0,4.0,13.333,0.333,1.0,0.667,4.667,0.0,0.333,4.467,JamaalCharles2016,4.821
511,JamaalCharles,RB,31,14,4.29,5.61,67.5,0,69,0,2017,0.0,0.0,0.0,0.0,0.0,4.929,21.143,0.071,2.0,1.643,9.214,0.0,0.071,4.821,JamaalCharles2017,NaN
512,JamaalWilliams,RB,22,16,3.63,10.48,142.8,0,29,0,2017,0.0,0.0,0.0,0.0,0.0,9.562,34.75,0.25,2.125,1.562,16.375,0.125,0.375,8.925,JamaalWilliams2017,NaN
513,JameisWinston,QB,22,16,3.11,0,256.1,0,16,0,2016,21.562,35.438,255.625,1.75,1.125,3.312,10.312,0.062,0.0,0.0,0.0,0.0,0.062,16.006,JameisWinston2016,15.515
514,JameisWinston,QB,23,13,4.09,0,201.7,0,22,0,2017,21.692,34.0,269.538,1.462,0.846,2.538,10.385,0.077,0.0,0.0,0.0,0.0,0.077,15.515,JameisWinston2017,NaN
515,JamesConner,RB,22,14,4.50,0,14.4,0,100,0,2017,0.0,0.0,0.0,0.0,0.0,2.286,10.286,0.0,0.071,0.0,0.0,0.0,0.0,1.029,JamesConner2017,NaN
516,JamesDevelin,TE,28,16,0,6.00,4.8,0,95,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.188,1.125,0.0,0.0,0.3,JamesDevelin2016,0.612
517,JamesDevelin,TE,29,16,0,6.33,9.8,0,88,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,2.375,0.0,0.0,0.612,JamesDevelin2017,NaN
518,JamesHanna,TE,28,16,0,22.00,18.8,0,64,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.25,5.5,0.062,0.062,1.175,JamesHanna2017,NaN
519,JamesOShaughnessy,TE,24,16,0,-0.50,1.9,0,127,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.125,-0.062,0.0,0.0,0.119,JamesOShaughnessy2016,2.181
520,JamesOShaughnessy,TE,25,16,0,10.64,34.9,0,56,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.875,9.312,0.062,0.062,2.181,JamesOShaughnessy2017,NaN
521,JamesStarks,RB,30,9,2.30,7.05,58.9,0,69,0,2016,0.0,0.0,0.0,0.0,0.0,7.0,16.111,0.0,2.778,2.111,14.889,0.222,0.222,6.544,JamesStarks2016,NaN
522,JamesWhite,RB,24,16,4.26,9.18,161.7,0,34,0,2016,0.0,0.0,0.0,0.0,0.0,2.438,10.375,0.0,5.375,3.75,34.438,0.312,0.312,10.106,JamesWhite2016,9.571
523,JamesWhite,RB,25,14,3.98,7.66,134.0,0,48,0,2017,0.0,0.0,0.0,0.0,0.0,3.071,12.214,0.0,5.143,4.0,30.643,0.214,0.214,9.571,JamesWhite2017,NaN
524,JamesWright,WR,25,13,-3.00,8.15,23.0,0,148,0,2016,0.0,0.0,0.0,0.0,0.0,0.154,-0.462,0.0,1.462,1.0,8.154,0.0,0.0,1.769,JamesWright2016,NaN
525,JamisonCrowder,WR,23,16,-1.00,12.64,197.5,4,25,68,2016,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.0,6.188,4.188,52.938,0.438,0.5,12.344,JamisonCrowder2016,10.687
526,JamisonCrowder,WR,24,15,4.86,11.95,160.3,0,41,0,2017,0.0,0.0,0.0,0.0,0.0,0.467,2.267,0.0,6.867,4.4,52.6,0.2,0.2,10.687,JamisonCrowder2017,NaN
527,JamizeOlawale,RB,27,16,2.76,18.92,57.4,0,63,0,2016,0.0,0.0,0.0,0.0,0.0,1.062,2.938,0.125,0.875,0.75,14.188,0.062,0.188,3.588,JamizeOlawale2016,1.633
528,JamizeOlawale,RB,28,12,4.78,5.50,19.6,0,103,0,2017,0.0,0.0,0.0,0.0,0.0,0.75,3.583,0.083,0.583,0.5,2.75,0.0,0.083,1.633,JamizeOlawale2017,NaN
529,JaredAbbrederis,WR,26,5,0,8.00,1.8,0,188,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.6,0.0,0.0,0.36,JaredAbbrederis2016,1.057
530,JaredAbbrederis,WR,27,7,0,14.67,7.4,0,174,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.429,6.286,0.0,0.0,1.057,JaredAbbrederis2017,NaN
531,JaredCook,TE,29,10,0,12.57,71.7,0,36,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.0,37.7,0.1,0.1,7.17,JaredCook2016,8.3
532,JaredCook,TE,30,16,0,12.74,132.8,0,15,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375,3.375,43.0,0.125,0.125,8.3,JaredCook2017,NaN
533,JaredGoff,QB,22,7,2.00,0,53.2,0,37,0,2016,16.0,29.286,155.571,0.714,1.0,1.143,2.286,0.143,0.0,0.0,0.0,0.0,0.143,7.6,JaredGoff2016,17.02
534,JaredGoff,QB,23,15,1.82,0,255.3,0,12,0,2017,19.733,31.8,253.6,1.867,0.467,1.867,3.4,0.067,0.0,0.0,0.0,0.0,0.067,17.02,JaredGoff2017,NaN
535,JariusWright,WR,27,8,0,6.09,23.7,0,141,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.375,8.375,0.125,0.125,2.962,JariusWright2016,3.112
536,JariusWright,WR,28,16,0,11.00,49.8,0,107,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562,1.125,12.375,0.125,0.125,3.112,JariusWright2017,NaN
537,JaronBrown,WR,26,7,0,17.00,35.7,0,116,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,1.571,26.714,0.143,0.143,5.1,JaronBrown2016,6.419
538,JaronBrown,WR,27,16,0,15.39,102.7,0,58,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312,1.938,29.812,0.25,0.25,6.419,JaronBrown2017,NaN
539,JarvisLandry,WR,24,16,3.40,12.09,231.3,11,16,53,2016,0.0,0.062,0.0,0.0,0.0,0.312,1.062,0.0,8.188,5.875,71.0,0.25,0.25,14.456,JarvisLandry2016,16.25
540,JarvisLandry,WR,25,16,-7.00,8.81,260.0,37,14,34,2017,0.0,0.062,0.0,0.0,0.0,0.062,-0.438,0.0,10.062,7.0,61.688,0.562,0.562,16.25,JarvisLandry2017,NaN
541,JasonVanderLaan,0,25,4,0,0,0,0,107,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JasonVanderLaan2017,NaN
542,JasonWitten,TE,34,16,0,9.75,152.3,0,14,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938,4.312,42.062,0.188,0.188,9.519,JasonWitten2016,9.188
543,JasonWitten,TE,35,16,0,8.89,147.0,2,10,72,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438,3.938,35.0,0.312,0.312,9.188,JasonWitten2017,NaN
544,JavoriusAllen,RB,25,8,3.78,5.00,7.9,0,125,0,2016,0.0,0.0,0.0,0.0,0.0,1.125,4.25,0.0,0.5,0.375,1.875,0.0,0.0,0.988,JavoriusAllen2016,10.381
545,JavoriusAllen,RB,26,16,3.86,5.43,166.1,0,27,0,2017,0.0,0.0,0.0,0.0,0.0,9.562,36.938,0.25,3.75,2.875,15.625,0.125,0.375,10.381,JavoriusAllen2017,NaN
546,JayAjayi,RB,23,15,4.89,5.59,215.3,51,11,19,2016,0.0,0.0,0.0,0.0,0.0,17.333,84.8,0.533,2.333,1.8,10.067,0.0,0.533,14.353,JayAjayi2016,9.65
547,JayAjayi,RB,24,14,4.20,6.58,135.1,0,33,0,2017,0.0,0.0,0.0,0.0,0.0,14.857,62.357,0.071,2.429,1.714,11.286,0.071,0.143,9.65,JayAjayi2017,NaN
548,JayCutler,QB,33,5,4.80,0,46.8,0,39,0,2016,16.2,27.4,211.8,0.8,1.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,9.36,JayCutler2016,11.271
549,JayCutler,QB,34,14,1.68,0,157.8,0,27,0,2017,19.0,30.643,190.429,1.357,1.0,1.357,2.286,0.0,0.0,0.0,0.0,0.0,0.0,11.271,JayCutler2017,NaN
550,JayProsch,RB,24,15,2.25,6.00,2.5,0,137,0,2016,0.0,0.0,0.0,0.0,0.0,0.267,0.6,0.0,0.067,0.067,0.4,0.0,0.0,0.167,JayProsch2016,0.444
551,JayProsch,RB,25,16,0,7.75,7.1,0,134,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.938,0.0,0.0,0.444,JayProsch2017,NaN
552,JaydonMickens,WR,23,10,0,12.83,27.7,0,120,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6,7.7,0.2,0.3,2.77,JaydonMickens2017,NaN
553,JeRonHamm,TE,24,5,0,6.50,3.3,0,101,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,2.6,0.0,0.0,0.66,JeRonHamm2016,NaN
554,JeffCumberland,TE,30,7,0,1.00,2.2,0,101,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.286,0.286,0.0,0.0,0.314,JeffCumberland2017,NaN
